CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12608,2.0786730836044707,0.8325546111576977,2.6191187030054675,2.4778964375871735,2.488905433937024,0.0,0.8325546111576977,0.8065901933783833,0.6778879840003821,0.0,0.0,1.7941225779941015,2.9755349561007005,2.6111610228900277,2.2738236122319906,0.8325546111576977,1.6015459273656616
C12609,1.5342353233391322,0.6597866059381998,2.1290407520279997,0.0,2.1290407520279997,0.0,0.6367614216550531,0.0,0.6367614216550531,0.0,0.0,1.3949588341794583,2.716318043417728,2.1503828389879738,2.103351749977207,0.6367614216550531,1.6015459273656616
C12610,2.138504022742115,0.6597866059381998,2.5849532445122168,0.0,2.5849532445122168,0.0,0.7480747208236772,0.0,0.7480747208236772,0.0,0.0,1.5174271293851465,2.752471133476809,2.701409449630648,2.254978158786716,0.4479626252757621,1.6015459273656616
C12611,2.5788652550872166,0.8325546111576977,2.680584067813594,2.677375774853469,1.7767949856835237,2.714122670531113,0.7147208012685587,0.7147208012685587,0.2829176558314829,0.5363597882501536,1.3949588341794583,1.8254326912201402,2.662876231085475,2.8207305080616503,2.5044923114020055,0.3926206382011817,1.6015459273656616
C12612,2.506132826383609,0.8041313403568467,0.0,0.0,0.0,2.6147018632569834,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.737900170783434,2.7331298198029015,2.310092872688914,0.32459269193532575,1.6015459273656616
C12613,2.0529131975503954,0.8325546111576977,2.5248372878711263,2.5248372878711263,0.0,0.0,0.8325546111576977,0.8325546111576977,0.0,0.0,0.0,1.6015459273656616,3.034870733157595,2.5195689304750943,2.2831627109485506,0.8325546111576977,1.6015459273656616
C12614,2.6122257457333493,0.6121218317797217,0.0,0.0,0.0,2.839708766726009,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.8567120822642704,2.8966686545754126,2.354611490437162,0.0,1.6015459273656616
C12615,2.719809462488552,0.8325546111576977,0.0,0.0,0.0,2.370865315494108,0.0,0.0,0.0,0.29497676799418115,0.8325546111576977,0.0,2.752471133476809,2.5152421907110663,2.4915549561573966,0.0,1.5763586678760644
C12616,2.788738453322287,0.8325546111576977,0.0,0.0,0.0,2.146224229116301,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.7972211086858363,2.5174387041725845,2.5967238095221243,0.0,1.6015459273656616
C12617,1.8124317617821186,0.8041313403568467,2.2145512419689988,0.0,2.2145512419689988,0.0,0.5363597882501536,0.0,0.47238072707743883,0.0,0.0,1.3949588341794583,3.026409148678802,2.237271620766234,2.2648656047470026,0.4479626252757621,1.6015459273656616
C12618,2.6199466372349085,0.7867904964660525,2.6983405064457795,2.6983405064457795,0.0,0.0,0.6722985917509368,0.6722985917509368,0.0,0.0,0.0,2.001832456833606,2.662876231085475,2.3138539129947864,2.6054483909649773,0.0,1.442026886600883
C12619,1.9310007108045415,0.8325546111576977,2.504224360786758,2.504224360786758,0.0,0.0,0.8325546111576977,0.8325546111576977,0.0,0.0,0.0,1.6832151805566085,2.7570640787953646,2.440098710669513,2.273738224784956,0.5363597882501536,1.6015459273656616
C12620,2.918829613720578,0.8325546111576977,0.0,0.0,0.0,2.7727560365297568,0.0,0.0,0.0,0.47238072707743883,1.442026886600883,0.0,2.9755349561007005,2.6817808983887432,2.674003177008556,0.0,1.6015459273656616
C12621,2.740142508517114,0.8325546111576977,0.0,0.0,0.0,2.724475045003924,0.0,0.0,0.0,0.47238072707743883,1.2686362411795196,0.0,2.7972211086858363,2.5260211491526325,2.462141460388819,0.0,1.6015459273656616
C12622,2.9162815571097407,0.8325546111576977,2.452192998201781,2.4219681394275474,2.010734012204138,2.8167930481546133,0.5363597882501536,0.47238072707743883,0.2829176558314829,0.5363597882501536,1.442026886600883,1.2686362411795196,2.918457327325329,2.773428635421184,2.7953125750619168,0.0,1.6015459273656616
C12623,2.1338928693866865,0.8325546111576977,2.58936882943495,2.238504394727356,2.550145038994755,0.0,0.8065901933783833,0.47238072707743883,0.7480747208236772,0.0,0.0,1.6456154475156735,2.7972211086858363,2.4277178146425187,2.200403070480439,0.5122150568535555,1.6015459273656616
C12624,2.498423264508613,0.8325546111576977,2.8961591895136456,2.877506650680368,2.4714643137038563,2.4593790671621574,0.8325546111576977,0.8325546111576977,0.7147208012685587,0.3926206382011817,1.0481470739682048,1.9621792990728595,3.1162760250197357,2.9171662155050893,2.274758824929374,0.8065901933783833,1.6015459273656616
C12625,2.55438213421699,0.8325546111576977,2.7932610745886794,2.7786325442773965,2.2934672991404015,0.0,0.8325546111576977,0.8325546111576977,0.5363597882501536,0.0,0.0,1.9002415406058841,2.85163545794465,2.7643917276996195,2.2942816190365165,0.0,1.6015459273656616
C12626,2.772420928736134,0.8325546111576977,0.0,0.0,0.0,2.4631984230842585,0.0,0.0,0.0,0.2829176558314829,1.0481470739682048,0.0,2.7972211086858363,2.617458541012376,2.549376724076916,0.0,1.6015459273656616
C12627,2.6387558383801863,0.8325546111576977,2.4218100856573805,2.0336682010666576,2.381873898251436,0.0,0.8325546111576977,0.2829176558314829,0.8065901933783833,0.0,0.0,1.624517568269195,2.8296114301155146,2.524551246319452,2.351928562092788,0.0,1.6015459273656616
C12628,2.245684313884789,0.5569153092141904,0.0,0.0,0.0,2.879471586231637,0.0,0.0,0.0,0.47238072707743883,1.442026886600883,0.0,3.0578079186064944,2.8109368330608206,1.7065854092276171,0.0,1.6015459273656616
C12629,2.9468499576200786,0.8325546111576977,2.227430144786921,2.227430144786921,0.0,2.7221160185005333,0.34319533163547467,0.34319533163547467,0.0,0.8682003238748418,1.6015459273656616,1.0481470739682048,3.034870733157595,2.615437710098265,2.612410473990298,0.0,1.4823038073675112
C12630,2.6397500140663857,0.8325546111576977,0.0,0.0,0.0,2.4029456253287798,0.0,0.0,0.0,0.5363597882501536,1.4823038073675112,0.0,3.0079792357357387,2.369499239549012,2.4023213025771466,0.0,1.6015459273656616
C12631,1.4892340542332045,0.32459269193532575,0.0,0.0,0.0,2.584211910733302,0.0,0.0,0.0,0.32459269193532575,0.8325546111576977,0.0,2.6848836730778856,0.0,2.397353011015796,0.0,1.5174271293851465
C12632,2.200984701989899,0.8325546111576977,2.665704971071095,0.0,2.665704971071095,0.0,0.8325546111576977,0.0,0.8325546111576977,0.0,0.0,1.71593676432625,2.918457327325329,2.636010677958345,2.2455051689849785,0.49108231746943487,1.6015459273656616
C12633,2.477704231976892,0.8325546111576977,2.680593957667107,2.680593957667107,0.0,0.0,0.2829176558314829,0.2829176558314829,0.0,0.0,0.0,0.8325546111576977,2.8567120822642704,2.1436662201288765,2.3758760366239895,0.0,1.6015459273656616
C12634,2.29805234650694,0.8325546111576977,2.828686784037398,2.8145171173997223,2.332360120266574,0.0,0.8325546111576977,0.8325546111576977,0.5901753379821167,0.0,0.0,1.835019299622343,3.095476197864861,2.746399799577982,2.2988063998327855,0.8325546111576977,1.6015459273656616
C12635,2.9100086757710417,0.8325546111576977,2.5340952089132176,2.482182188824775,2.2261686947761308,2.970444281394547,0.8325546111576977,0.8325546111576977,0.2829176558314829,0.6367614216550531,1.4823038073675112,1.6456154475156735,2.9871042204733396,2.9831462018791792,2.632775954719808,0.0,1.6015459273656616
C12636,2.714205996820455,0.8325546111576977,0.0,0.0,0.0,2.4120834457700258,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.737900170783434,2.4782648370186444,2.4716753891474523,0.0,1.6015459273656616
C12637,2.6333615999909723,0.8325546111576977,0.0,0.0,0.0,2.3462474124472177,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.662876231085475,2.4678376614886086,2.4026310839039096,0.0,1.6015459273656616
C12638,2.7146783999537862,0.8325546111576977,0.0,0.0,0.0,2.3702674061550852,0.0,0.0,0.0,0.2829176558314829,0.8325546111576977,0.0,2.7570640787953646,2.51811289276719,2.4219885082731305,0.0,1.6015459273656616
C12639,2.5438318111160196,0.7017668468373179,0.0,0.0,0.0,2.7583629585921186,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.6916429083994418,2.7731275659112287,2.465814753586202,0.0,1.6015459273656616
C12640,2.340060604059562,0.8325546111576977,2.5190616205111644,2.3479746803109274,2.4037584568818033,2.6957925953838315,0.6367614216550531,0.2829176558314829,0.5901753379821167,0.2829176558314829,1.1774100225154747,1.3949588341794583,2.8409890073651924,2.5260108088100934,2.287855624405203,0.2829176558314829,1.6015459273656616
C12641,2.3868615643429814,0.8325546111576977,2.8128378709372863,2.6928321491270513,2.680698473256984,0.0,0.8325546111576977,0.2829176558314829,0.8325546111576977,0.0,0.0,1.6456154475156735,3.1162760250197357,2.6742845742423804,2.277547579512312,0.47238072707743883,1.6015459273656616
C12642,2.8233579539922062,0.8041313403568467,2.814415882396524,2.7533996851522202,2.5840905886145,0.0,0.7392860503639942,0.29497676799418115,0.7017668468373179,0.0,0.0,1.4823038073675112,3.017464326426592,2.5999128598770245,2.6097074988247724,0.0,1.5763586678760644
C12643,1.6571267030877743,0.49108231746943487,2.1167758756207316,0.0,2.1167758756207316,0.0,0.2829176558314829,0.0,0.2829176558314829,0.0,0.0,0.8325546111576977,2.9978862241336186,2.5511611428887426,2.2572994323989017,0.7480747208236772,1.6015459273656616
C12644,2.396319275077397,0.8041313403568467,0.0,0.0,0.0,2.8180592047657993,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.9871042204733396,2.8181279254905713,2.1729059907410555,0.3087234681787649,1.6015459273656616
C12645,2.8552222580569415,0.8325546111576977,2.6605121153659637,2.5752545309294903,2.461542867102523,2.9596510979696617,0.6367614216550531,0.5363597882501536,0.5363597882501536,0.7147208012685587,1.71593676432625,1.6456154475156735,2.9755349561007005,2.8921596725001235,2.6179495976047176,0.0,1.6015459273656616
C12646,2.626352488987705,0.8325546111576977,0.0,0.0,0.0,2.5156102252427925,0.0,0.0,0.0,0.5901753379821167,1.3385661990458504,0.0,2.662876231085475,2.6416096372057627,2.3619341492667405,0.0,1.6015459273656616
C12647,2.761433405900722,0.8325546111576977,2.848665138174585,2.748505491882244,2.6962226817546373,2.4658253976486697,0.8325546111576977,0.5122150568535555,0.8011578409854045,0.3087234681787649,1.3385661990458504,1.9566914413082854,2.7972211086858363,2.725871579667479,2.815258129500629,0.0,1.5485138917033876
C12648,2.8318035937932273,0.7392860503639942,2.666862628805423,0.0,2.666862628805423,2.9646166819237756,0.8325546111576977,0.0,0.8325546111576977,0.47238072707743883,1.5485138917033876,2.0192913221983892,2.92184733994145,2.9936451336774828,2.6844872481581783,0.0,1.6015459273656616
C12650,2.6416762842644523,0.8325546111576977,0.0,0.0,0.0,1.9223696396429524,0.0,0.0,0.0,0.2829176558314829,0.8325546111576977,0.0,2.662876231085475,2.3793053644193893,2.3621059490373164,0.0,1.6015459273656616
C12651,2.921777444834127,0.8325546111576977,2.2240541184444242,2.2240541184444242,0.0,2.8498414539188244,0.6367614216550531,0.6367614216550531,0.0,0.47238072707743883,1.7707326777153998,1.3949588341794583,2.9495222326657435,2.8470968258712315,2.8148316356984977,0.0,1.6015459273656616
C12652,2.6237955865620104,0.8325546111576977,2.053139439313593,0.0,2.053139439313593,0.0,0.5363597882501536,0.0,0.5363597882501536,0.0,0.0,1.2686362411795196,2.628451022810815,2.354219830125826,2.302358106266877,0.0,1.6015459273656616
C12653,2.944583449219329,0.8325546111576977,2.522155414454482,2.42556758249341,2.32335569589785,2.7735916781150203,0.8325546111576977,0.2829176558314829,0.8325546111576977,0.5363597882501536,1.442026886600883,1.624517568269195,2.9495222326657435,2.734971681304424,2.7421816881071464,0.0,1.6015459273656616
C12654,2.9880737610042414,0.8325546111576977,0.0,0.0,0.0,2.8251693949655357,0.0,0.0,0.0,0.2829176558314829,1.5174271293851465,0.0,3.0079792357357387,2.7315387859465075,2.736399968897955,0.0,1.6015459273656616
C12655,2.1181148699761225,0.7731992632922094,2.58665424123293,2.58665424123293,0.0,0.0,0.6367614216550531,0.6367614216550531,0.0,0.0,0.0,1.4823038073675112,2.628451022810815,2.6523051536508473,2.2206943024023578,0.7147208012685587,1.6015459273656616
C12656,2.844702548634482,0.8325546111576977,2.415274857245813,2.351034551748413,2.124111114974148,2.8090474893097723,0.6778879840003821,0.2829176558314829,0.6367614216550531,0.5363597882501536,1.5485138917033876,1.4823038073675112,2.9495222326657435,2.675301130417606,2.633517600995332,0.0,1.6015459273656616
C12657,1.9583270043948822,0.8325546111576977,2.472590605717272,0.0,2.472590605717272,0.0,0.8325546111576977,0.0,0.8325546111576977,0.0,0.0,2.090322427872557,2.9871042204733396,2.4857022449128525,2.2707675957774907,0.7147208012685587,1.6015459273656616
C12658,2.3367423691340075,0.8325546111576977,2.53514768338346,2.2672655956800627,2.471013695125717,2.3765109703484066,0.8065901933783833,0.3926206382011817,0.7480747208236772,0.47238072707743883,1.2686362411795196,1.6015459273656616,2.7972211086858363,2.696382023402249,2.2672696757012134,0.47238072707743883,1.6015459273656616
C12659,1.906339108130207,0.8325546111576977,2.426701044284788,0.0,2.426701044284788,0.0,0.6367614216550531,0.0,0.5901753379821167,0.0,0.0,1.3949588341794583,2.8296114301155146,2.379282526279248,2.127250610378917,0.0,1.6015459273656616
C12660,2.411329109119682,0.7731992632922094,0.0,0.0,0.0,2.7362047965673515,0.0,0.0,0.0,0.5901753379821167,1.5485138917033876,0.0,2.6916429083994418,2.73906818406758,2.276326126157159,0.40872231504653683,1.6015459273656616
C12661,2.2953235533297316,0.8325546111576977,2.7530270154177177,0.0,2.7530270154177177,0.0,0.8325546111576977,0.0,0.8325546111576977,0.0,0.0,1.997244112912659,2.7972211086858363,2.746956652336708,2.30651111465076,0.7147208012685587,1.6015459273656616
C12663,2.4690648412190197,0.8325546111576977,2.4210883966855636,0.0,2.4210883966855636,2.2445666951276535,0.47238072707743883,0.0,0.3926206382011817,0.47238072707743883,1.1774100225154747,1.1774100225154747,2.900354266859987,2.447407073786462,2.326733255124254,0.0,1.6015459273656616
C12664,1.7872276414261465,0.7017668468373179,2.383096345869768,0.0,2.383096345869768,0.0,0.6778879840003821,0.0,0.6778879840003821,0.0,0.0,1.442026886600883,2.7972211086858363,2.473874585868475,2.2445192430925323,0.7867904964660525,1.6015459273656616
C12665,2.7451402974104337,0.8325546111576977,2.4391268152368197,2.3957864913592015,2.072989485313129,0.0,0.5901753379821167,0.5901753379821167,0.2829176558314829,0.0,0.0,1.442026886600883,2.752471133476809,2.4782868621524563,2.629559174757076,0.0,1.6015459273656616
C12666,2.796561395915014,0.8325546111576977,2.2759207636618273,2.0530315288666454,2.1700621594799023,2.2438987484793467,0.8325546111576977,0.47238072707743883,0.7785471223709695,0.2829176558314829,0.8325546111576977,1.6456154475156735,2.7972211086858363,2.5991815309156716,2.5722815421669507,0.0,1.6015459273656616
C12667,2.8416526131925655,0.8325546111576977,2.7745878347301933,2.735519040762309,2.4615286298521486,2.6424169643710727,0.8325546111576977,0.8325546111576977,0.7480747208236772,0.3926206382011817,1.1774100225154747,1.8050198165176699,2.9495222326657435,2.757738283420439,2.610067265274907,0.0,1.6015459273656616
C12668,2.4145682396075943,0.8325546111576977,1.6512252371310143,0.0,1.6512252371310143,0.0,0.5901753379821167,0.0,0.5901753379821167,0.0,0.0,1.3385661990458504,3.042897594350818,2.6725022367277957,2.7026942244248104,0.2829176558314829,1.6015459273656616
C12669,3.0516890297829993,0.8325546111576977,2.8526592505465875,2.8526592505465875,0.0,2.9944601875926513,0.6367614216550531,0.6367614216550531,0.0,0.6778879840003821,1.6015459273656616,1.4823038073675112,3.0647585971217115,3.0495524108380603,2.9824612685748213,0.0,1.6015459273656616
C12670,2.608181747405368,0.8041313403568467,2.6129608161954496,2.3557302719691497,2.550009830781017,2.946780991832316,0.8065901933783833,0.47238072707743883,0.7785471223709695,0.5363597882501536,1.3949588341794583,1.7448559934055943,2.918457327325329,2.9596111204809965,2.380766635263441,0.29497676799418115,1.6015459273656616
C12671,2.655599862892426,0.8041313403568467,0.0,0.0,0.0,2.80376712879324,0.0,0.0,0.0,0.2829176558314829,0.8325546111576977,0.0,2.8296114301155146,2.8047069730623706,2.4816001557862055,0.29497676799418115,1.6015459273656616
C12672,2.5965292541417955,0.6597866059381998,2.4664930237046665,2.4664930237046665,0.0,2.905571889093925,0.2829176558314829,0.2829176558314829,0.0,0.5363597882501536,1.442026886600883,0.8325546111576977,3.095476197864861,2.6452663278343898,2.3067565944470996,0.0,1.6015459273656616
C12673,2.528701716003424,0.8325546111576977,0.0,0.0,0.0,1.9043453606093386,0.0,0.0,0.0,0.2829176558314829,0.8325546111576977,0.0,2.7044198697009794,2.7131743666424617,2.2543297993517077,0.40872231504653683,1.6015459273656616
C12674,2.8970189151861527,0.8325546111576977,0.0,0.0,0.0,2.7577013294587873,0.0,0.0,0.0,0.7147208012685587,1.5763586678760644,0.0,2.918457327325329,2.6786979724642848,2.6946900210871267,0.0,1.6015459273656616
C12675,2.860958879358407,0.8325546111576977,2.2261686947761308,1.9270630676509546,2.1505749959683507,2.6417005960555167,0.6367614216550531,0.2829176558314829,0.5901753379821167,0.47238072707743883,1.1774100225154747,1.442026886600883,2.8945053088085153,2.873060475958197,3.061473856937554,0.0,1.6015459273656616
C12676,2.753931816088775,0.8325546111576977,2.606139436202613,2.522876463521539,2.395497718387403,0.0,0.8325546111576977,0.6778879840003821,0.8325546111576977,0.0,0.0,1.8855630621884312,2.7972211086858363,2.8051089797124016,2.5573658860771644,0.0,1.6015459273656616
C12677,1.7434552709453084,0.7392860503639942,2.4352003323143805,0.0,2.4352003323143805,0.0,0.8065901933783833,0.0,0.7785471223709695,0.0,0.0,1.5763586678760644,2.9495222326657435,2.4431525449160234,2.1251125779927404,0.6064028961284422,1.6015459273656616
C12678,2.813559101174833,0.8325546111576977,2.2664764415291385,2.2664764415291385,0.0,2.4783307796777314,0.2829176558314829,0.2829176558314829,0.0,0.2829176558314829,0.8325546111576977,1.0481470739682048,2.8409890073651924,2.647933418781022,2.5378489740541497,0.0,1.6015459273656616
C12679,2.445021100482564,0.8325546111576977,0.0,0.0,0.0,2.552290355812829,0.0,0.0,0.0,0.3926206382011817,1.1774100225154747,0.0,2.628451022810815,2.401790426199106,2.286001434655794,0.0,1.6015459273656616
C12680,2.476190545627665,0.8325546111576977,2.3266204585658308,0.0,2.3266204585658308,0.0,0.7147208012685587,0.0,0.7147208012685587,0.0,0.0,1.5174271293851465,2.4933122750840626,2.4926715107485236,2.4747534708677157,0.0,1.6015459273656616
C12681,2.9116412179324707,0.8325546111576977,0.0,0.0,0.0,2.6186027828416236,0.0,0.0,0.0,0.2829176558314829,1.0481470739682048,0.0,3.0079792357357387,2.6721441133700763,2.7188757523332976,0.0,1.6015459273656616
C12682,2.967384781900312,0.8325546111576977,0.0,0.0,0.0,2.7767611328297424,0.0,0.0,0.0,0.5363597882501536,1.442026886600883,0.0,2.9871042204733396,2.732997173390993,2.78776309745291,0.0,1.6015459273656616
C12683,2.6687263091717295,0.8325546111576977,1.9602736868338952,1.9602736868338952,0.0,2.7954721601715904,0.2829176558314829,0.2829176558314829,0.0,0.5901753379821167,1.5485138917033876,0.8325546111576977,2.7044198697009794,2.807149442771571,2.4840780964560523,0.2829176558314829,1.6015459273656616
C12684,2.9936935301162393,0.8325546111576977,2.3341936562714234,2.3341936562714234,0.0,2.884664884096924,0.3087234681787649,0.3087234681787649,0.0,0.861357849403706,1.7448559934055943,1.1774100225154747,3.083912942311642,2.7155826859859076,2.707168902831812,0.0,1.5485138917033876
C12685,2.6489741724395293,0.8325546111576977,2.530223957720974,0.0,2.530223957720974,0.0,0.8325546111576977,0.0,0.7785471223709695,0.0,0.0,1.6651092223153954,2.737900170783434,2.553114010308292,2.3492999900913594,0.0,1.6015459273656616
C12686,2.6648083411590044,0.8325546111576977,2.363117228285316,2.363117228285316,0.0,0.0,0.3926206382011817,0.3926206382011817,0.0,0.0,0.0,1.0481470739682048,2.8296114301155146,2.4104790447751316,2.468110877760022,0.0,1.6015459273656616
C12687,2.314298004391549,0.8325546111576977,2.549482736909451,2.549482736909451,0.0,0.0,0.4269912842131027,0.4269912842131027,0.0,0.0,0.0,1.3385661990458504,2.9871042204733396,2.5674769725074222,2.2251356202993233,0.0,1.5485138917033876
C12688,2.962876826148432,0.8325546111576977,2.471013695125717,2.471013695125717,0.0,2.7235757544949077,0.5901753379821167,0.5901753379821167,0.0,0.6778879840003821,1.4823038073675112,1.3949588341794583,2.9978862241336186,2.7484768748813657,2.745288280457106,0.0,1.6015459273656616
C12689,2.835740565525012,0.8325546111576977,2.7683335537096,2.6352075095311154,2.645179430116938,2.7859063883037902,0.8065901933783833,0.5901753379821167,0.7480747208236772,0.5901753379821167,1.4823038073675112,1.8254326912201402,2.9802642809403443,2.9367314909629965,2.5590787070300283,0.0,1.6015459273656616
C12690,2.6103754467063336,0.8325546111576977,2.6109089228891715,2.5511938937333736,2.343921155575173,2.5737414635162343,0.47238072707743883,0.47238072707743883,0.3926206382011817,0.5901753379821167,1.5763586678760644,1.6832151805566085,2.662876231085475,2.7014800023034815,2.5507517332982106,0.2829176558314829,1.6015459273656616
C12691,2.863256172596592,0.8325546111576977,2.439500614948571,2.439500614948571,0.0,1.9787311728257249,0.2829176558314829,0.2829176558314829,0.0,0.2829176558314829,0.8325546111576977,1.0481470739682048,3.050531340068388,2.639801554719375,2.619378149964631,0.0,1.6015459273656616
C12692,2.1150306786566677,0.7392860503639942,2.6105751406511133,0.0,2.6105751406511133,0.0,0.6778879840003821,0.0,0.6367614216550531,0.0,0.0,1.6456154475156735,2.9755349561007005,2.6049283994196704,2.201553773089002,0.7147208012685587,1.6015459273656616
C12693,2.114752310328278,0.7731992632922094,2.5831380922324296,2.5831380922324296,0.0,0.0,0.5901753379821167,0.5901753379821167,0.0,0.0,0.0,1.3385661990458504,2.7972211086858363,2.6876422600961978,2.1892673025726155,0.32459269193532575,1.6015459273656616
C12694,2.231650941455765,0.7392860503639942,2.5753951778388937,0.0,2.5753951778388937,0.0,0.7147208012685587,0.0,0.6778879840003821,0.0,0.0,1.6015459273656616,2.8296114301155146,2.599755320091301,2.294282576719642,0.3654193038476687,1.6015459273656616
C12695,2.6600908809480392,0.8325546111576977,0.0,0.0,0.0,2.3574051907434606,0.0,0.0,0.0,0.6778879840003821,1.4823038073675112,0.0,2.662876231085475,2.4945746938531155,2.406447338835335,0.0,1.6015459273656616
C12696,1.8764607179023611,0.8325546111576977,2.543773579504793,0.0,2.543773579504793,0.0,0.8325546111576977,0.0,0.8325546111576977,0.0,0.0,1.8778606243851437,2.8799825709294207,2.5225100856943006,2.084005543707182,0.5122150568535555,1.6015459273656616
C12697,0.9279653078880564,0.3654193038476687,2.0275290045208507,2.0275290045208507,0.0,0.0,0.3654193038476687,0.3654193038476687,0.0,0.0,0.0,0.8325546111576977,2.8799825709294207,0.0,2.397353011015796,0.0,1.442026886600883
C12698,2.1891807868633646,0.8325546111576977,2.6409734576028514,0.0,2.6409734576028514,0.0,0.8325546111576977,0.0,0.7974890755010531,0.0,0.0,1.71593676432625,2.628451022810815,2.5923782715431414,2.2107066185001543,0.8325546111576977,1.5174271293851465
C12699,2.215184036430599,0.8325546111576977,2.4581767295461856,2.379697560644198,2.2131063688740564,0.0,0.6778879840003821,0.2829176558314829,0.5901753379821167,0.0,0.0,1.442026886600883,2.9871042204733396,2.5009335785833,2.2923264600587707,0.0,1.6015459273656616
C12700,2.2053575581085285,0.8325546111576977,2.477818149614785,0.0,2.477818149614785,0.0,0.8325546111576977,0.0,0.8325546111576977,0.0,0.0,1.8855630621884312,2.8296114301155146,2.4385164161149078,2.2699636243192267,0.0,1.6015459273656616
C12701,2.572993902573518,0.7585276988373951,2.2608372779119685,2.2608372779119685,0.0,2.7385146588324156,0.32459269193532575,0.32459269193532575,0.0,0.7147208012685587,1.5485138917033876,1.0481470739682048,2.7570640787953646,2.2929175639483907,2.34598186085677,0.0,1.5174271293851465
C12702,2.7098261922143103,0.8325546111576977,0.0,0.0,0.0,2.511977827576564,0.0,0.0,0.0,0.2829176558314829,1.0481470739682048,0.0,2.7570640787953646,2.452322126921921,2.4843318807817805,0.0,1.6015459273656616
C12703,2.270253100396025,0.8325546111576977,2.7238484918310375,0.0,2.7238484918310375,0.0,0.8325546111576977,0.0,0.8325546111576977,0.0,0.0,1.9140432717495304,2.7972211086858363,2.6815575984100293,2.258288438558416,0.8065901933783833,1.6015459273656616
C12704,2.3641127911679725,0.49108231746943487,0.0,0.0,0.0,2.711743579898702,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.7044198697009794,2.5839135064204313,2.3297060756859014,0.0,1.6015459273656616
C12705,2.5122860076542484,0.8325546111576977,2.7112616941411827,2.611034716353763,2.5434599071675685,0.0,0.8325546111576977,0.8325546111576977,0.8325546111576977,0.0,0.0,1.933305360847936,3.050531340068388,2.7811329836739724,2.278429184634437,0.0,1.6015459273656616
C12706,0.0,0.0,2.644897395593754,2.5894539637468417,2.370730822589672,0.0,0.6367614216550531,0.3926206382011817,0.5901753379821167,0.0,0.0,1.70010933704164,2.737900170783434,0.0,2.397353011015796,0.0,1.6015459273656616
C12707,3.009133285801821,0.8325546111576977,2.2675236617293897,2.2675236617293897,0.0,2.844271429608893,0.2829176558314829,0.2829176558314829,0.0,0.47238072707743883,1.5763586678760644,0.8325546111576977,3.017464326426592,2.709411199417969,2.896596988316179,0.0,1.6015459273656616
C12708,2.9709179086040796,0.8325546111576977,2.54094329304826,2.260062607461026,2.4815138030532182,2.873945560327086,0.8065901933783833,0.2829176558314829,0.8065901933783833,0.47238072707743883,1.624517568269195,1.70010933704164,3.034870733157595,2.8388390347756625,2.8702348703844547,0.0,1.6015459273656616
C12709,2.8246908874946324,0.8325546111576977,2.227445863644017,2.227445863644017,0.0,2.7922373346322944,0.3926206382011817,0.3926206382011817,0.0,0.6778879840003821,1.5485138917033876,1.0481470739682048,2.9978862241336186,2.6271712597611154,2.6309158067421987,0.0,1.6015459273656616
C12710,2.5097002403385162,0.8325546111576977,2.323997462027052,2.323997462027052,0.0,0.0,0.3926206382011817,0.3926206382011817,0.0,0.0,0.0,1.1774100225154747,2.7570640787953646,2.532410357373725,2.2632661913099037,0.0,1.6015459273656616
C12712,2.787105968295434,0.8325546111576977,2.8190994113266594,2.703999339561792,2.682160751924948,0.0,0.8325546111576977,0.7480747208236772,0.8325546111576977,0.0,0.0,2.1412537165573284,2.8296114301155146,2.7326164298523734,2.625448241675728,0.0,1.6015459273656616
C12713,2.8869816173627028,0.8325546111576977,2.5819539003792933,2.5352242232860487,2.263735750975653,0.0,0.6121218317797217,0.6121218317797217,0.40872231504653683,0.0,0.0,1.6832151805566085,3.017464326426592,2.6417073248647025,2.679431882517761,0.0,1.5763586678760644
C12714,2.6784903907512048,0.8325546111576977,0.0,0.0,0.0,2.092620591829678,0.0,0.0,0.0,0.3926206382011817,1.0481470739682048,0.0,2.7044198697009794,2.4457632287116366,2.43154053922836,0.0,1.6015459273656616
C12715,2.7165124746600955,0.8325546111576977,2.033353474400094,0.0,2.033353474400094,0.0,0.47238072707743883,0.0,0.47238072707743883,0.0,0.0,1.3949588341794583,2.8799825709294207,2.4479352843515154,2.4983505871160214,0.0,1.6015459273656616
